count,hate_speech_count,offensive_language_count,neither_count,class,labels,cleaned_tweet
3,0,3,0,0,negative,see super bad bitch happen city feel need shoot shot
3,0,3,0,0,negative,come bitches niggas get dirty
6,3,1,2,0,negative,rains good go mall weather coons home
3,0,3,0,0,negative,start raining bitches always wana get fucked bitch take nap
6,0,6,0,0,negative,start thundering bitches like wana cuddle naw bitch wana excuse suck dick mimi sit tf corner
3,0,3,0,0,negative,hot wear whatever lol shit could come bitch briefs would
3,0,3,0,0,negative,jake state farm keep calling yo bitch yall got progressive
3,0,3,0,0,negative,lifes got ya gotta get back pimp slap hoe
3,0,3,0,0,negative,mfs tell talk true like bitch
3,1,2,0,0,negative,friends roastin friends idk roast like wait true nigs always da clan
3,1,2,0,0,negative,right hand get niggas gon remember tru loyal pussy
3,0,3,0,0,negative,teacher says basic algebra think basic bitches
3,0,3,0,0,negative,nigga bitch lose fight favorite line
3,0,2,1,0,negative,niggas gimme mixtape trash yeet fatality
3,1,2,0,0,negative,niggas say like latinas mean fat bitches smell like fajitas
3,0,3,0,0,negative,niggas wanna cheat start argument girl bitch told hate ketchup hotdogs fuck im
3,0,3,0,0,negative,people igg text get aired head types bitches dickheads
3,0,1,2,1,positive,people label name ghetto nano lt lt lt lt lt
3,0,1,2,1,positive,people really think asian get offended even though make fun gook self
3,0,3,0,0,negative,people tailgate pass look lol wave like hi bitch yeah see care fuck pass
3,0,3,0,0,negative,ratchet bitches find club get
3,0,3,0,0,negative,see u oldhead rocking bruce lee top durag park randomly giving group street niggas ghetto karate class
3,0,3,0,0,negative,wit got yo bitch open
3,0,3,0,0,negative,straight hoe suck dick
3,0,3,0,0,negative,somebody ask da hoes universal answer shit u got em
3,1,2,0,0,negative,dyke almost came send lt lt lt lt
3,0,3,0,0,negative,baddest bitch school walk
3,1,2,0,0,negative,bitch playes emotions let date moment wanna kick straight vagina
3,0,3,0,0,negative,day goes bad tell pussy
3,0,3,0,0,negative,ghost picks u u dive pussy
3,0,3,0,0,negative,teachers aid trys acting like teacher bitch please
3,0,2,1,0,negative,bitch carbon emissions tell stop breathing exhaling adds carbon dioxide atmosphere
3,0,3,0,0,negative,things go way total bitch
3,0,0,3,1,positive,test today making pan brownies going lay bed day amp eat heart content
6,0,6,0,0,negative,u hitting back u gotta call bitch love u dare call em slut
3,1,2,0,0,negative,u see bitch months like yea im boy bitch u twerking dicc vday weknow
3,0,3,0,0,negative,hoe ever supposed loyal mean wouldnt make em hoe another housewife
3,0,0,3,1,positive,joe stop telling pbo job even keep job teabagger florida morningjoe
3,0,2,1,0,negative,women proud like cook amp clean bitch stop lazy not cute
3,0,3,0,0,negative,pussy hot minute
3,1,2,0,0,negative,catch yo bitch sending nudes another nigga
3,1,0,2,1,positive,colored every day sunday
3,0,3,0,0,negative,give somebody bitch look
3,0,3,0,0,negative,gotta boomin ass voice look bitches scream den ya da pussy
6,0,6,0,0,negative,everything want amp everything bitches going talk shit let stop shine
3,0,3,0,0,negative,hear ya homie hoes lying
3,0,3,0,0,negative,know fact got woman loves bitches even matter
3,0,3,0,0,negative,realize curiosity bitch let unknown stay unknown curiositykilledme
3,0,3,0,0,negative,see fight bitch
3,0,3,0,0,negative,see fat bitch wearing leggings belly shirt
3,1,2,0,0,negative,see kids bad amp parents standing amp look em like bitch gon somethin
3,0,3,0,0,negative,tell dark skin bitch send sexy shit
3,1,2,0,0,negative,told ya homie hoe still wifed caption
3,0,3,0,0,negative,grinding bitch knocking booty
3,1,2,0,0,negative,nigga passes hoe
3,0,3,0,0,negative,side bitch leave
3,0,3,0,0,negative,whenever came school fresh took hella bathroom breaks hoes could check
3,0,1,2,1,positive,whenever see pic captioned soft ghetto log minutes
3,0,3,0,0,negative,whenever need hoe protected social media anywhere world please contact fight hoe
3,1,2,0,0,negative,vrsl nigger owes bucks
6,0,6,0,0,negative,prego bitch need one milk whole box cinnamon toast crunch man
3,1,2,0,0,negative,nd string bitches
3,0,3,0,0,negative,whiny bitches kris left come lulu gettin shit
3,0,3,0,0,negative,bitches mann
3,0,3,0,0,negative,tf bitch pink hoe pointless
3,0,3,0,0,negative,bad bitches bad bitches mean tacos
3,0,3,0,0,negative,bad bitches huh ya hiding kanye voice
3,0,3,0,0,negative,fair reasonable women not self righteous deserve world without working cuz got pussy bitches
3,0,3,0,0,negative,girls say happy birthday need bitches bitches like got stacks stacks
6,0,6,0,0,negative,hoes looking hoes ayeee
6,1,5,0,0,negative,hoes
3,0,3,0,0,negative,brolic bitch lol
3,0,2,1,0,negative,hoe benga
3,0,0,3,1,positive,would life without god seriously probably living trash haha
3,0,3,0,0,negative,ya titties lil bitch
3,0,3,0,0,negative,bitches goooo
3,0,3,0,0,negative,money bitch
3,0,1,2,1,positive,part fat amy goes err wop wobn wefo thingspeoplesay
3,0,3,0,0,negative,pic standing bitch looks like voltorb
6,0,6,0,0,negative,bitches parents tho go home thot
3,0,1,2,1,positive,expendable player put sole objective breaking beverley jaw
6,1,5,0,0,negative,mean hoes stupid ion want around youhavejustbeenblocked
3,1,2,0,0,negative,one corey cory half retarded
3,1,2,0,0,negative,one hoes downloaded jailmail app
3,0,0,3,1,positive,whipped cream endlesslove
3,0,0,3,1,positive,whipped french front babes post office winning
3,1,2,0,0,negative,white bitches lovin da colored men
3,3,0,0,0,negative,white bus drivers white trash losangeles
3,0,1,2,1,positive,white kids black kids yellow kids hell even purple kids carry like daniel geale go far gealemundine
3,1,2,0,0,negative,white people always gave yellow ass teeth
3,0,2,1,0,negative,white trash bash
3,2,1,0,0,negative,white trash taken every charity organization us
3,3,0,0,0,negative,white trash okies count real white people count white person count person okies people
3,0,3,0,0,negative,da fuck yo idk nigguh
6,0,6,0,0,negative,want bad bitch
3,0,3,0,0,negative,ever beat wayne chief bitch banger freewop freeslick
3,0,3,0,0,negative,fukn wit real real dat nicca riding
3,1,0,2,1,positive,john hanson black man moor john hanson first president united states george
3,1,2,0,0,negative,pink hat guy cody caleb either way emotional bitch bb
3,0,0,3,1,positive,needs alarm worlds annoying bird outside window
3,0,0,3,1,positive,remembers middle school high school would throw paper trash seat yell kobe lmfaoooo
3,0,3,0,0,negative,shot john lookin ass hoe
3,2,1,0,0,negative,takes mid best midlaner na fuckin solo q fags
3,1,2,0,0,negative,tf make account another bitch like wanna anotha bitch dat bad lmfaooo fat ass hoes
3,0,3,0,0,negative,fuck bitch cheap ass clown nose screen tired ass commercial would never book u party
3,1,2,0,0,negative,fuck made cunt authority men
3,1,2,0,0,negative,fuck puts block cheese room without refrigerator ghetto ass niggas eases like thing wrong
3,0,3,0,0,negative,fuck still plays flappy bird flappy bird feels like
3,0,3,0,0,negative,hell gonna buy shit dirty panties trash clearly background picture
3,0,3,0,0,negative,hell taught fuck bitch toot
3,0,3,0,0,negative,told midget hoe start stripping
3,1,0,2,1,positive,wanna play pin da tail da colored man butt
6,2,4,0,0,negative,watches wrestling besides little kids white trash
3,0,0,3,1,positive,would known jesus come back ghetto level thorough like black heroine
3,0,0,3,1,positive,thought redneck husband would claim hipster glasses
3,0,3,0,0,negative,thottie yous thottie thottie yous thottie yes bitch womp womp lord save parched hoes
3,0,3,0,0,negative,baby dat da man dat dat u gator bitches best using jimmys
3,0,3,0,0,negative,got baddest pussy planet
3,1,2,0,0,negative,ready nigger spam
3,0,3,0,0,negative,whoever came ex sayin must hoe
3,3,0,0,0,negative,whoever mr ramlogan uwi business law tho racist mudda cunt
3,1,2,0,0,negative,whoever jumps bitch
3,0,0,3,1,positive,whoever made brownies cookies belongs heaven
3,0,0,3,1,positive,whoever mocks poor insults maker glad calamity not go unpunished
3,1,2,0,0,negative,whole time bitch phone moaning bitch ear though
3,0,0,3,1,positive,whoo new attraction virginia city birds prey meet owl famous role harry potter
3,0,0,3,1,positive,whoooooaaa chill savage monkey monkey
3,0,1,2,1,positive,whoops bought snuggly hideous fuzzy boots cold balls sudden
3,0,3,0,0,negative,whops yardie go smoke blunt tell nigga come stressed
6,0,5,1,0,negative,whos pussy said richie
3,0,3,0,0,negative,dudes would wanna fuck bitch time far beyond
3,0,0,3,1,positive,jon hates birds
3,0,0,3,1,positive,mcdonald breakfast good lunch trash
3,0,3,0,0,negative,bitches fake gay
3,0,3,0,0,negative,bitch today lol
3,0,2,1,0,negative,teabaggers interested saving people muslim syria oil morningjoe
3,0,3,0,0,negative,nudes called nudes would rather like hey girl send tits ass hoe
3,0,1,2,1,positive,people saying let guys treat like yellow starburst favorite
3,2,1,0,0,negative,people faggots like born way big douche bag
3,0,3,0,0,negative,thick character game gotta play skinny bitch
3,0,3,0,0,negative,beg nudes could fuck bitch make video staring get booty win win
3,0,3,0,0,negative,bitches act like read like words meaning
3,0,3,0,0,negative,bitches get hype mad u asked suck dick like yes telly tubby
3,1,2,0,0,negative,bitches quick nigga baby suprised taking care
3,1,2,0,0,negative,black girls gotta thots nobody bringing fat white hoe fucked back middle school loveourwomen
3,0,0,3,1,positive,colored eyes like siblings
3,0,3,0,0,negative,bomb single bitches available tap
6,0,6,0,0,negative,humble like moms not hoes
4,0,4,0,0,negative,release nudes cunt
6,1,5,0,0,negative,worst bm world smh bitch devil
3,0,3,0,0,negative,play scary pc games cuz im not pussy like scared shitless
3,0,3,0,0,negative,bitches come school wearing stripper heels school makes sense
3,0,3,0,0,negative,bitches put fuck bio bio technically u still wrote bio
3,0,1,2,1,positive,peeps gotta mad ghetto nowadays smh pull pants
3,1,2,0,0,negative,people bring children salon mexican bitch needs animals leash real
3,1,2,0,0,negative,people use eggplant emoji reference dick dick purple green top see doctor bruh
3,3,0,0,0,negative,many filthy wetback half breed spic savages live losangeles none right
3,0,3,0,0,negative,girls feel need bitches reason
3,0,3,0,0,negative,scandalous niggas hoes hate happy relationship let happy together fuck
3,0,3,0,0,negative,teabaggers like bald asshole complain long bill draw morons pictures morningjoe
3,0,0,3,1,positive,visiting teams whine right field longer batters yankees yankeestadium
3,0,3,0,0,negative,yall bitches act childish
3,0,2,1,0,negative,like serena williams looks like tranny
3,0,1,2,1,positive,msnbc news show opinion amp right wing talking points joe nation pbo not u teabaggers morningjoe
3,0,3,0,0,negative,bitch olympics giant band aid looks like mia designed american apparel
3,2,1,0,0,negative,faggot front get two dozen doughnuts right get fuck
3,0,3,0,0,negative,text mom dumb bitch
3,0,3,0,0,negative,everybody hype see famous people naked hoes alike got money
3,0,3,0,0,negative,everybody talking rihanna nudes like super cold naked cuz famous huh hoe built like bubble gum swirl
3,0,3,0,0,negative,give bitch inch rather
6,0,6,0,0,negative,give bitch ur heart rather purse give bitch inch rather hoes aint loyal lilwayne
3,0,3,0,0,negative,try say alexi stole jo bitch lmao
3,0,3,0,0,negative,hella bitches act like got everything like bitch form assistance
3,0,3,0,0,negative,bitch mean gets mild salsa father ashamed
3,0,2,1,0,negative,baltimore damn ghetto
3,0,0,3,1,positive,artist new ones making much trash
3,0,3,0,0,negative,always fat bitches talking shit
3,0,3,0,0,negative,everytime go cracker barrel girl great tits seats waitress nope chick teeth
3,0,0,3,1,positive,mother bothering trash day leave alone stop nagging
3,0,3,0,0,negative,phone fucking bitch
3,1,2,0,0,negative,niggas bitches use fw like sub
3,0,3,0,0,negative,bitch throwing condoms lmao
3,0,3,0,0,negative,rogers game pussy heart not tough cry oh really hurt excuse cutler tougher
3,0,3,0,0,negative,niccas hating tho lol let live homie
3,0,0,3,1,positive,boycott racist redskins redskins changethename changethemascot
3,0,3,0,0,negative,tf girls still virgins got months live bitch better throw ass back
3,1,2,0,0,negative,fuck getting notifications two cunts getting married facebook dini gie fuck getlost
3,0,3,0,0,negative,fuck throwing batting practice tonight holy shit
3,0,3,0,0,negative,fuck bitch calling
3,0,3,0,0,negative,ratchet bitches talkin shit got nothing better talk shit pick liq hop dick
9,1,8,0,0,negative,wifey type girls single hoes cuffed though
3,0,3,0,0,negative,bitches gettin instagrams post pictures bitches dont get
3,1,2,0,0,negative,hoes always tryna bitches know hoes bitches cause hoes
3,0,3,0,0,negative,thirsty bitches trying hit slide kik lmfaoo
3,0,3,0,0,negative,jorge zimmerman arrested prosecutors witness saw zimmy attack traytray afraid hoodie pussies
3,1,0,2,1,positive,run ball offensive coordinator retarded
6,1,5,0,0,negative,would mad bitch pass th grade wait
3,0,3,0,0,negative,would fuck bitch fuck jus like u hoes want want nigga wit clit ticckler
3,0,3,0,0,negative,would date ugly girl also huge bitch
3,0,1,2,1,positive,would think common trash tf
3,0,3,0,0,negative,yall bitches havin stretch marks yall upper ass
3,0,2,1,0,negative,yes functioning tho retarded
3,0,3,0,0,negative,worried bout bitch weed clothes sex game system parties chillin job
6,0,6,0,0,negative,fuckin wit niggah aint fuckin wit real niggah
3,1,2,0,0,negative,gotta hoe smh captain save hoe
3,0,3,0,0,negative,let hoes tear apart shud beware beware
3,0,3,0,0,negative,let hoes tear right apart
3,0,3,0,0,negative,eat pussy unless love
3,0,3,0,0,negative,stressin bout bitch
3,0,3,0,0,negative,talking hoes bro nem
3,2,1,0,0,negative,think niggas end kids fucking ugly bitches
3,0,3,0,0,negative,worried bout hoe cuz hoe aint worried bout another hoe
3,0,0,3,1,positive,wicked oreo
3,0,3,0,0,negative,wifey hoes back
3,0,0,3,1,positive,hillary dodo bird dems candidate take obama job us prez dog via
3,0,0,3,1,positive,interesting watch interlagos grips weekend f cars basically guinea pigs wec later month
3,0,3,0,0,negative,entertaining hoes smh
3,0,2,1,0,negative,tweets scream look pansy ass bitch like days week
3,1,2,0,0,negative,wilson hoe said shit years ago
3,0,3,0,0,negative,winking emoji fuck right pussy
3,1,2,0,0,negative,winn dixie real niggaz publix pussies
3,0,2,1,0,negative,winter time walking hoe ctfu
3,0,3,0,0,negative,winter weather gon niggah feelings
3,0,3,0,0,negative,wintertime bout turn grind back spent enough money wit u niccas
3,0,3,0,0,negative,wish would stop lazy little rebellious come indy bitch titz misses
3,2,1,0,0,negative,wish coulda said tonight good seeing fag
3,1,2,0,0,negative,wish got hoes like james bond
3,1,2,0,0,negative,wish would let dig pockets god bless w breath body lazy ass bitch get amp start grinding
3,0,3,0,0,negative,wish bad bitch tonight
3,0,2,1,0,negative,wish teach tracee chihuahuas squinty eye shit think hilarious
3,0,3,0,0,negative,pussy mullet
6,0,1,5,1,positive,birds ill share lonely view
3,0,3,0,0,negative,best bitches
3,1,2,0,0,negative,partner crime riri barbie yesss bitch stole look hah vegasqueens ladykimora
9,1,7,1,0,negative,babymama drama side hoes fa n
3,0,0,3,1,positive,birds share lonely view
6,0,5,1,0,negative,bitches amp
3,0,3,0,0,negative,yo twatching ass bitch
3,0,0,3,1,positive,without serge bird chirps sun burns grass grows world turns moon glows river flows die without serge
3,0,3,0,0,negative,without hoes gonna hard us pick good women hoes good job keep hoeing
3,0,3,0,0,negative,wiz khalifa influential rapper era seem forget trends nigguh started
3,0,3,0,0,negative,wiz lost bitch nigga weed world strong enough help get
3,0,3,0,0,negative,wiz need go back yeahhhhhhh bitch okkkk wiz
3,0,3,0,0,negative,wiz thought could turn hoe house wife shedontbelongtoyou shebelongstotheworld
3,0,3,0,0,negative,wizard turned hoe break
3,0,3,0,0,negative,woke cold thenna bitch n stomach flat fr
3,0,3,0,0,negative,woke dis morning pockets filled xtra pros might slide thru double tonight n bless hoes peezy
3,0,3,0,0,negative,woke feeling like bitch gonna stop acting like bitch weak shit focus time bruh
3,0,3,0,0,negative,woke next morning like thee fuck donate cheese skank hoes
3,0,3,0,0,negative,woman busting ass please treat like shit cuz immature ass lil boy yeah fuck hoe ass niggas
3,0,2,1,0,negative,woman staring problems much men talking mumbo jumbo men give retarded faces ignore
3,0,3,0,0,negative,women something called live life apparently hoe
3,0,2,1,0,negative,women stay bragging mans penis wonder friend fucked smh silly silly hoe
3,0,3,0,0,negative,women use niggas time monetary purposes gain bitch wanna buy sneakers turning shit
3,1,2,0,0,negative,women want best man holiday type nigga meanwhile mad thot pics ya gram talking could us bitch die
3,2,1,0,0,negative,women feminist ugly bitches cant find man
3,0,0,3,1,positive,catch sneak dissing thats fo birds
3,0,3,0,0,negative,step dad hoe lol
3,0,0,3,1,positive,woot yankees completed sixth series sweep season fourth home
3,0,2,1,0,negative,word pussy snacks ladies keep beer cont
3,0,3,0,0,negative,word ray rice marry gone divorces bitch way outta box handcuffs
3,0,3,0,0,negative,word doe gm good morning celebration bitches
3,0,3,0,0,negative,word r dms twitter crush bitch shit man amp enter dm bruh
3,0,3,0,0,negative,words single niggaz many bad bitches better last never sweat chick man confused ok
3,0,3,0,0,negative,work nigga fuck work friday bitches fuck friday saturday tomorrow epic
3,0,3,0,0,negative,work bitch enervated shit
3,0,3,0,0,negative,work bitch right
6,0,6,0,0,negative,work hoe
3,0,3,0,0,negative,work right bitch
3,0,0,3,1,positive,working saturday birds fml
3,0,3,0,0,negative,world war z netflix yasssss bitch yasssss
3,3,0,0,0,negative,worlds biggest faggot lol
6,0,6,0,0,negative,worst shit ever mayo already trash mix trash shit wit gawd condiment ketchup ultimate trash
3,0,0,3,1,positive,would interested eggplant twerk
3,0,2,1,0,negative,would drink nigguh smoke weed
3,0,0,3,1,positive,would rather monkey gorilla neither hairy choose monkey
3,1,2,0,0,negative,would liked backup handle gang retards
3,0,3,0,0,negative,wow stupid bitch
3,0,3,0,0,negative,wow swear gonna cunt punch
6,1,5,0,0,negative,wow fucken bradley sucks ass coach said niggah play barcelona hahahahahaha
9,0,9,0,0,negative,wow cuzin dont like lil snupe niggah trippin
3,1,2,0,0,negative,wow dad racked fag
3,0,0,3,1,positive,wow redskins want
3,0,0,3,1,positive,wow charlie strong cleaning house might upwards released done
3,1,2,0,0,negative,wow whiggers tea party nation banned even use bad words maybe racist founding father quotes
3,0,0,3,1,positive,wow yellow yet pagenaud marco screwed maybe yellow coming
6,0,6,0,0,negative,wow big titties slandered today u bitch stop bullshit
6,0,6,0,0,negative,wo bitch ratchet holy crap
3,1,2,0,0,negative,wrote absolute worst paper life last week still got b gotta love taking freshman english retards
3,0,3,0,0,negative,wtf look like lying knowing bitch know hoe know hoe tf simple
3,0,3,0,0,negative,wtf watching bgc hat watching ugly ass ghetto hoes put family name shame
3,0,3,0,0,negative,wtf bitch
3,0,3,0,0,negative,wtf real stupid bitches cutting kid smoking pot guarantee half smoke pot smh
3,0,2,1,0,negative,wtf show hoe facts
3,0,3,0,0,negative,wtf days amp nights go another day know im going ape shit
3,0,3,0,0,negative,wussup pussies imback newtwitter
3,0,3,0,0,negative,wut bitch
4,0,4,0,0,negative,xavier hoe never lookin
3,0,3,0,0,negative,rick weak hoe n season not good look fam
3,0,3,0,0,negative,se acab mexico wins team bitches vivamexico
3,0,3,0,0,negative,u bitch doe
3,0,3,0,0,negative,saying eat pussy
3,1,2,0,0,negative,mfs better believe karma bitch oh real
3,0,2,1,0,negative,cool cold chasing hoes
3,0,3,0,0,negative,giving pooest bitches much hype stop
3,0,3,0,0,negative,letting ya side bitches house trippin
3,0,2,1,0,negative,bitches fake
3,0,3,0,0,negative,bitches coming dumb shit fuck fleek
3,0,3,0,0,negative,bitches better stop madness
3,0,3,0,0,negative,bitches need sandos
3,0,3,0,0,negative,bitches wanna different really basic
3,0,3,0,0,negative,bitches want good dude real want blame reaction bullshit grow fuck
3,0,3,0,0,negative,skylar diggins looks like tranny
3,0,3,0,0,negative,called bad bitches looking nerd like rocky balboa
3,0,3,0,0,negative,say imma make way farther want aye gonna fun bitch suck diiiccckkk
3,0,3,0,0,negative,dumb bitches fucking
3,0,3,0,0,negative,entertained bitch az niggas hitting women smh raised
3,0,3,0,0,negative,folks basic ya parents racist lawyering hoes beatin cases
6,0,6,0,0,negative,hoes believe anything though
3,1,2,0,0,negative,hoes broke stealing mall flexing
3,0,3,0,0,negative,hoes need valentine need jesus
3,0,3,0,0,negative,hoes love everyday
3,0,3,0,0,negative,hoes nasty letting body hit eat smh
3,2,1,0,0,negative,hoes really get mad cause nigga want cha
9,0,9,0,0,negative,hoes ugh
3,0,3,0,0,negative,know thankful ya bitch lmaoo sister funny
3,0,3,0,0,negative,lonely ass bitches sure give lot relationship advice
3,1,2,0,0,negative,men need watch cream pies bitches yeast infections amp day monistat treatment know difference
3,0,3,0,0,negative,motha fuckas best love foam party july shit already bitch
6,1,5,0,0,negative,niggas talking bout nothin not thang not not thang hoe
3,1,2,0,0,negative,pussy ass niqqa need make moves amp amp get
3,0,3,0,0,negative,really risk ur lives weaving amp traffic traveling thru two counties pussy
3,0,0,3,1,positive,saw mad little chunky boy even let dad touch bruh lmao
3,0,0,3,1,positive,sleep shy glizzy young jefe
3,0,1,2,1,positive,suck flappy bird
3,1,2,0,0,negative,think would call daughter nigger
3,0,3,0,0,negative,trying use lord sell pussy corner already know
3,0,3,0,0,negative,tweet shit everytime get back bitch
3,0,3,0,0,negative,wake tf pussies summer time turn tf
3,1,2,0,0,negative,weird fake hoes attention
3,0,0,3,1,positive,yes buy new caramel apple flavor oreos
3,0,3,0,0,negative,ymcmb always get caught strippers tyga actually child one niggas get rich buy bitches
3,0,3,0,0,negative,bitches came wit
3,0,3,0,0,negative,ya bitch aint bad nigga u aint got taste
3,0,3,0,0,negative,ya bitch basic trippin social networks profiles
3,0,3,0,0,negative,ya bitch choosin
3,0,3,0,0,negative,ya bitch got dirty pistol crib uoeno
3,0,3,0,0,negative,ya bitch pussy good heard
3,0,3,0,0,negative,ya bitch wnna ride
3,0,3,0,0,negative,ya bitches dumb fuck felon
3,0,3,0,0,negative,ya kno nigga got two accounts lil bitch start tweetin see tweets someone snitch
3,0,3,0,0,negative,ya last nicca beat hit like free throw
3,1,2,0,0,negative,ya lit stupid ass bitch fuccin witchuuuu
3,0,3,0,0,negative,ya need real nigga shawty come amp throw pussy shawty studio
3,0,0,3,1,positive,ya take note never tornadoes colored folk live
3,0,3,0,0,negative,yaaaaaas bitch
3,0,3,0,0,negative,yaaaas bitch yaaaaaas
3,0,3,0,0,negative,yaaaasss bitch important news
3,0,2,1,0,negative,yaaaassss bitches sad like cause friend basically girls work
3,0,3,0,0,negative,yaaasss hoe talking really hoes like girl gotta explain hoe
3,0,3,0,0,negative,yahhhhhh bitch yahhhh
3,0,3,0,0,negative,yal jus fags screen shootin shit stories
6,0,6,0,0,negative,yall niggahs got fucked thinkin ima soft ass lemme sing love song ass niggah
3,0,3,0,0,negative,yall bitches liking yall asses ate lmfao
3,1,2,0,0,negative,yall bitches muslim yall hair fucked ctfu stop youngs
3,0,3,0,0,negative,yall bitches girlfriends halloween since yall sidechiccs year
3,0,3,0,0,negative,yall black ass hoes aint east african
3,0,3,0,0,negative,yall stop rting whataburger shit cuz still gon eat ordered chicken dumb bitch
3,0,3,0,0,negative,yall wait till halloween dress like hoes
3,0,3,0,0,negative,yall want nigga unless bitches want get get mad cuz bitches still want
3,0,3,0,0,negative,yall hoes got nothing better gossip play telephone
3,0,3,0,0,negative,yall hoes still play around wrong shit see smh
3,0,0,3,1,positive,yall know skip bayless slit wrists romo lol
3,0,3,0,0,negative,yall letting hoes fuck strap said
3,0,3,0,0,negative,yall live bitches blunts live weed money
3,0,3,0,0,negative,yall fuckin women men risking ya life amp freedom single amp dolo bitch gotta worry
3,0,3,0,0,negative,yall see chojis kid big ass black bitch
3,0,3,0,0,negative,yall trustin hoes never gullible
3,0,3,0,0,negative,yandy gotta pay dick im sorry bitch ugly
3,0,0,3,1,positive,yankee homeruns make tingly
3,0,0,3,1,positive,yankee pinstripes might best unis mlb gray road ones worst cc looks like elephant trapped circus tent
3,0,0,3,1,positive,yankees getting killed
3,0,0,3,1,positive,yankees great joe dimaggio reportedly used beat wife marilyn monroe announcing divorce
3,0,0,3,1,positive,yankees season tho yeah
3,0,0,3,1,positive,yankees never gave away melky guy flat hit yankees giants
3,0,0,3,1,positive,yankees rely long ball playoffs yankees mlb
3,0,0,3,1,positive,yanks choked lost strait remember
3,0,0,3,1,positive,yanks make playoffs al basement red sox position
3,0,3,0,0,negative,yas bitches yas
3,0,3,0,0,negative,yas bitches
3,0,3,0,0,negative,yasss bitch yass
3,1,2,0,0,negative,yasss bitches brown
3,0,0,3,1,positive,yasss brownies amp ice cream
3,1,2,0,0,negative,yay redneck piece shit sorrynotsorry
3,0,3,0,0,negative,yayyyy gonna jacking bitches day today
3,0,3,0,0,negative,yaz bitch yaz
3,0,3,0,0,negative,yea see ya hoe
3,0,3,0,0,negative,yea illiterate hot skillet bitch
3,1,2,0,0,negative,yea oscar grouch bitch live fuckin trash
3,2,1,0,0,negative,yea alright redneck white trash stupid niggers hollering car going road trying hit fuck
3,0,3,0,0,negative,yea bitch dat shit feel
3,0,0,3,1,positive,yea buddy lot nba trash talk going
3,0,3,0,0,negative,yea randy white changed whole mind hoe nice
3,1,2,0,0,negative,yea bad hoe
3,0,3,0,0,negative,yea bad hoe
3,1,2,0,0,negative,yea mike bitch ass referee tokyo
3,0,3,0,0,negative,yea bitch crazy
3,0,3,0,0,negative,yeaaa bitch dog like shaggy yea stay clean get dirty like harry
3,1,2,0,0,negative,yeah chris brown definitely realest waffle cone colored nigga time bullshit song b exactly feelin
3,0,3,0,0,negative,yeah tell weather gettin pussy today
3,0,3,0,0,negative,yeah acne still pull hotter bitches
3,0,3,0,0,negative,yeah tried bein blind shit lol peace bitch
3,0,3,0,0,negative,yeah amp needs get fucked fuckin water proof galaxy got cheerios slidin bitch shit
3,0,3,0,0,negative,yeah bitches know hot shit back day
6,0,6,0,0,negative,yeah hoe
3,0,3,0,0,negative,yeah hoe
3,0,3,0,0,negative,yeah im livin right bitches dead wrong
3,0,3,0,0,negative,yeah great one actually fucking hilarious bitches
3,0,0,3,1,positive,yeah okay let put fire cracker cow pie see happens
3,0,3,0,0,negative,yeah right yeah right guys faggot
3,0,1,2,1,positive,yeah supposed put trash rude
3,0,3,0,0,negative,yeah nfl trash fuck london shit
3,0,0,3,1,positive,yeah six complete stadium yankees lead red sox letsgoyankees
3,0,3,0,0,negative,yeah bad hoe
3,1,2,0,0,negative,yeah eyebrows point ya pussy clean
3,0,3,0,0,negative,yeah bitch bad hit pass
3,0,3,0,0,negative,yeah annoying need something bitch fuckfriendzones play shit fuck heart make wish
3,0,3,0,0,negative,yeah forgot say dumb made mistake calling bitch
6,2,4,0,0,negative,yeah heard fucking nuts like swag fag
3,0,0,3,1,positive,yee boy yung nicca told dat waxx
3,0,3,0,0,negative,yeen never seen fat nigga molly bitch imma hurt somethin
4,0,3,1,0,negative,yeen real nicca yeen got porn sites n internet history
3,0,3,0,0,negative,yeezus fuckin trash
3,0,1,2,1,positive,yellow jackets gas station trash cans worst
3,0,2,1,0,negative,yep nope never fellas u ever pussy good send text
3,0,0,3,1,positive,yep sources confirmed iggy concert last night trash
3,0,3,0,0,negative,yes amp ok beat bitch tweets nah
3,0,3,0,0,negative,yes love sex told yo bitch rubbers
3,0,3,0,0,negative,yes bitch still love rich lying
3,0,2,1,0,negative,yes lawd god took extra time lips like kylie jenner bitch black
3,0,3,0,0,negative,yes suhh fuck bitch chillin gettin live tomorrow
3,0,3,0,0,negative,yes ugly bitch shitty platinum blonde skunk hair take cuts
3,1,2,0,0,negative,yes yes yes gone hear never met hoe yet tell
3,0,3,0,0,negative,yes daryl michone niccas got recorded waiting months season premiere
3,0,3,0,0,negative,yes hairy white man redneck tendencies absolutely loves aretha franklin fuck hater
3,0,1,2,1,positive,yes favorites please tell buy trash
3,1,2,0,0,negative,yessir know man u got pack fag boy comin thru
3,0,3,0,0,negative,yesterday around good day great day saw lot people havent seen got high giraffe pussy easter
3,0,0,3,1,positive,yesterday saw red hair streaks orange yellow combed like woody wood pecker
3,0,3,0,0,negative,yet tag pussy cripes loser
3,1,2,0,0,negative,yo miss ya cunt
3,0,3,0,0,negative,yo u let peckerwood skip get away anything fuck u
3,0,3,0,0,negative,yo not bitch take order right fucking become one
6,0,6,0,0,negative,yo bitch fun
