class,labels,cleaned_tweet,sentiment_score
1,positive,sheehey back door cuts cut still go un guarded guard iu hoosierhoops hoosiers hoosier,-0.5106
1,positive,short answer yes sage grouse rebellion obama use two small birds bird limit oil drilling west,0.296
1,positive,oscar go computer turned turn ape computerscience major movie,0.0
1,positive,worried lady behind building talking talk crow,-0.296
1,positive,take nap though kill mocking mock bird nah,-0.891
1,positive,shut birds bird bed time,0.0
1,positive,shy girls girl gt gt,0.296
1,positive,shy singer surprises surprise melts melt simons simon heart damn beautiful almost cried cry,-0.2332
1,positive,shylock amp wongs incidents incident democrat bigotry weeks week media medium mum via,-0.4767
1,positive,shylock amp wongs incidents incident democrat bigotry weeks week media medium mum via,-0.4767
1,positive,sierra almost got get caught ole hick,0.0
1,positive,sighs sigh relief beijing guoan fans fan amp china govt club nips nip japanese rival tense match football,0.4767
1,positive,sinai jihadi group beheads accused accuse spies spy jews jew via,-0.4588
1,positive,sitting sit alone watching watch white chicks chick pants pant fuzzy blankets blanket tea turn,-0.25
1,positive,sitting sit deck enjoying enjoy stoneipa watching watch smelling smell neighbors neighbor burn trash missouri,0.765
1,positive,sixten shoved shove like oreos oreo throat,0.3612
1,positive,skippy kats kat fezbandname,0.0
1,positive,slack jawed yokel husband,0.0
1,positive,smuggled smuggle letter gaza tunnel digger details detail suffering suffer hamas rule via,-0.8934
1,positive,tedgibson ted getting get hair colored color right beside heeeey,0.0
1,positive,pretty paranoid cooling cool weather bringing bring abundance birds bird austin nyc philadelphia,0.5423
1,positive,politico says say rney win goes go gallup thing lmao teabaggers morningjoe,0.8271
1,positive,cracker playing play guitar thank saturday night,0.6908
1,positive,bought condoms condom party rite aid lady gave give dirty look came come back bought trash bags bag imagineherface,-0.0516
1,positive,let see look like without filters filter colored color contact lenses lens followers follower dying die know,-0.34
1,positive,many weird people ghetto time,-0.1779
1,positive,much ucla team beat trash,0.0
1,positive,much going go hypocrisy sit well redneck family central illinois black bieber,0.2732
1,positive,daughter seen see charlie villanueva questions question,0.0
1,positive,light amp door closed close mom walks walk turn lights light tells tell take trash morning walked walk light,0.0
1,positive,trill trash cus cu asap said say ok,0.296
1,positive,real unreal lol yankees yankee worldseries andcounting mlb mlbtheshow,0.4215
1,positive,not even two full games game season fairweather whining whine already full effect yankees yankee,-0.5267
1,positive,want see true life story american heroes hero bizzy lazy krayzie amp wish wan na watch hillbillies hillbilly shoot pumpkins pumpkin,0.8316
1,positive,get something closely approximating approximate full bird paradise yoga pose time make ragdoll cosplay,0.6369
1,positive,flappy bird game,0.0
1,positive,douche cubs cub redneck cubs cub fan freaked freak asking ask bites bite bloody berk like,-0.6908
1,positive,jihadi posted post bio isis isi boss bos mr awad excellent sociological info thank enough gift,0.8442
1,positive,oval pink blue yellow,0.0
1,positive,black people live entirely different world everything peaches peach cream apparently take rose rise colored color glasses glass,0.0
1,positive,someone household wants want die get excited excite enjoy couple oreos oreo someone left one one friggin oreo,0.6249
1,positive,someone come take brownies brownie away eat whole pan,0.0
1,positive,someone please bring goldfish crackers cracker,0.3182
1,positive,someone probably told god trash,0.2732
1,positive,someone explain blake griffin talking talk trash opposing oppose rd string unbecoming even amongst clippers clipper,0.0
1,positive,someone tell dreads dread part uniform pull hair trash talking talk cut doodoo braids braid,-0.7579
1,positive,someone tell royals royal stay home trash,0.0
1,positive,someone mother called call handsome buff yellow thang last night ego temporarily elevated elevate dying die lol,0.2732
1,positive,sometimes wish cute pet monkey remember would probably defecate everywhere beat destroy house,0.296
1,positive,sometimes even got get ta tell hoes hoe grow smh,-0.3182
1,positive,sooo first aid cpr certification came come handy tonight glad lose monkey,0.0772
1,positive,sore loser charlie crist give concession speech calls call recount tcot pjnet,-0.7096
1,positive,sorry sam went go wes durham woody durham son tar baby pack game,-0.0772
1,positive,sorry fellow negros negro,-0.0772
1,positive,sources source say charlie crist phone rick scott type concede,0.0
1,positive,space brownies brownie,0.0
1,positive,speaking speak ford garland need get sub job application lol killin birds bird one stone merica,0.4215
1,positive,special thanks tina charlie staff waverly hills hill thanks everyone dedicated dedicate time make,0.8885
1,positive,stafford trash without megatron fantasyfootballproblems,0.0
1,positive,stay warm beanies beany sweaterweather booty ever,0.2263
1,positive,stayin late watch ichiro yankees yankee,0.0
1,positive,step take oppurtunity freshfaces iubb hoosiers hoosier,0.0
1,positive,stephan smith saying say jay cutlers cutler mvp candidate straight retarded retard,-0.7351
1,positive,stop smokin bathsalt charlie brown rejectedpeanutsspecials,-0.296
1,positive,stop rt ing celtics celtic trash please,0.0258
1,positive,study center biological diversity called call taxpayer funded fund ivanpah mega trap kill birds bird year,-0.7906
1,positive,trash episode walking walk dead tonight,-0.6486
1,positive,suddenlink trash know important bubble guppies guppy day,0.2023
1,positive,sunday day chug everyone else around obsessing obsess fave football team fantasy league,-0.128
1,positive,supporters supporter officer darren wilson rally st louis ferguson kkk tcot tpot teabaggers teaparty,0.6124
1,positive,surprise surprise tsa trashes trash brandon darby border patrol sources source,0.4939
1,positive,surrender divinity conquerors conqueror apocalypse via gt oriental black metal hell,0.0516
1,positive,swap meet bound beaner,0.0
1,positive,sweet jesus morningjoe going go split screen rep james clyburn amp charlie daniels daniel time morningjoe,0.4588
1,positive,sweet baby birds bird crack houston foodlovers,0.4588
1,positive,sweet yellow bone thang call honey mustard,0.4588
1,positive,sweet found box twinkies twinkie bought last year bet least tripled triple brainer buy,0.4588
1,positive,trust seattle gt give thanksgiving due gt huge flightless bird dream come true european bird eaters eater,0.9118
1,positive,taco bell super trash sober,0.5994
1,positive,taking take second mortgage betting bet yankees yankee winning win world cup win lot seemed seem like brainer,0.926
1,positive,taria filterless sis si dari angelic sis si im big bro lol jigg lil bro,0.4215
1,positive,tattoos tattoo expression not meaning one mans man trash another mans man treasure,0.296
1,positive,terrifying terrify leprechaun,-0.7906
1,positive,text instead playing play flappy birds bird soiknowitsreal,0.4939
1,positive,thank charlie ff,0.6486
1,positive,thank charlie,0.3612
1,positive,thank charlie happy thursday,0.7351
1,positive,thank hand candy charlie,0.6908
1,positive,thanks coming come last night ghetto one else could handled handle summer,0.4404
1,positive,thanks charlie,0.4404
1,positive,thanks charlie great evening even,0.7906
1,positive,thanks cracker tweets tweet today pilchards pilchard krackerwheat repeating repeat like typical night bbc,0.6597
1,positive,ouija movie look like trash,0.3612
1,positive,principal shld ashamed look poor colored color kids kid made make smart not props prop disgusted disgust morningjoe,-0.6832
1,positive,crow socks sock,0.0
1,positive,dude chicago w fuzzy mustache bangs bang johnny love whack memoriesofidots,0.6369
1,positive,front flip trash front flip swimming swim pool land back every time,0.0
1,positive,long hair cover redneck,0.0
1,positive,mocha colored color chick doe gt gt gt gt think fell love,0.891
1,positive,night cap nonsense birds bird,-0.4019
1,positive,warm fuzzy feeling feel able give someone helping help hand talking talk medical problems problem others really help,0.7783
1,positive,solid investment mins min cue frank yankees yankee wow,0.6597
1,positive,not good times time starting start mickey mouse club soon,-0.3412
1,positive,trash gon na put phone goodnight,0.0
1,positive,ghetto little meal,0.0
1,positive,like saying say pinto since dude iphone since beginning begin,0.3612
1,positive,right making make brownies brownie right,0.0
1,positive,yanks yank coming come disparagement pride,0.34
1,positive,yankees yankee need tanaka beltran big name players player believe,0.0
1,positive,teabagger freemarket really wonders wonder bangladesh last couple days day tcot p teaparty randpaul,0.0
1,positive,playing play tonight words word not friends friend,-0.2458
1,positive,african goshawk accipiter tachiro species specie bird prey accipitridae family fou,0.0
1,positive,bucs great uniforms uniform ruined ruin trash smh,-0.6249
1,positive,conjuring conjure trash good insidious,0.4404
1,positive,devil wears wear charlie revlon lesserfilms,-0.6597
1,positive,giants giant trash,0.0
1,positive,guy got get excited excite saw oreo cookie crusts crust thought making make pie bummed bum realized realize cheesecake,0.6705
1,positive,kfan mock draft continues continue cleveland clock paul allen vikings viking th pick going go def back justin gilbert,-0.4215
1,positive,met office issued issue amber warning warn snow least not warning warn amber snow posh word yellow,-0.6808
1,positive,office fuzzy socks sock favorite blanket literally need life rn,0.4588
1,positive,perfect gift jihadi shopping list,0.765
1,positive,perfect gift jihadi shopping list,0.765
1,positive,pirates pirate made make playoffs playoff yankees yankee hell frozen,-0.6808
1,positive,republican lt governor missouri says say sorry called call law anglo american law racist pig,-0.6486
1,positive,rick scott charlie crist ads ad running run nearly non stop florida past week getting get even worse bad,-0.8316
1,positive,saints saint pure trash lol smh,0.128
1,positive,walking walk dead trash people,-0.6486
1,positive,wayans bros retarded retard show ever,-0.7964
1,positive,yankees yankee still suck,-0.4404
1,positive,beautiful fairy pools pool near glenbrittle isle skye scotland,0.5994
1,positive,bengals bengal trash like weeks week seems seem,0.3612
1,positive,bird word esurancesave,0.0
1,positive,birds bird bees bee,0.0
1,positive,birds bird bugs bug voguet anat r via vintage jewelry bugout insects insect birds bird,0.0
1,positive,boy shot albino deer,0.0
1,positive,brownies brownie made make sin,-0.5574
1,positive,early bird gets get worm second mouse gets get cheese,0.0
1,positive,early bird takes take nap noon,0.0
1,positive,ending end yankee game planned plan even take,0.0
1,positive,fact bruins bruin drafted draft yankees yankee fan goes go show weak scouting scout staff imo homework firechoreli,-0.1531
1,positive,family ron neal needs need sue wu tang trash song released release name,0.0
1,positive,guinea fowls fowl not seem,0.0
1,positive,jig,0.0
1,positive,jigg,0.0
1,positive,last bat yankee stadium thanks making make good one captain farewellcaptain,0.7003
1,positive,pro isis isi jihadi prayer hajj making make rounds round,0.0
1,positive,punishment fit crime instance take last twinkie choke twinkie twinkie sacred,-0.8271
1,positive,redskins redskin begging beg lose game smh,-0.6124
1,positive,redskins redskin change name injuns injun,0.0
1,positive,republican teabaggers hate screw em,-0.6249
1,positive,right english person go business important suspicion rouge wog cop,-0.2023
1,positive,two ringless fags fag barkley amp reggie talking talk nonsense entire game,-0.7003
1,positive,value abu qutada statement credentials credential jihadi circles circle impeccable facing face trial terrorism charges charge,-0.6486
1,positive,thee bears bear trash tho,0.0
1,positive,got get ta loaded load lux vs v murda mook,0.0
1,positive,salsa negro awesome,0.6249
1,positive,brownies brownie tho,0.0
1,positive,went go inside order hide mutant bird,-0.1779
1,positive,zerah cushite came come army one million men chariots chariot came come far mare,0.0
1,positive,lots lot top tier wrestlers wrestler started start yardies yardie,0.2023
1,positive,trash bag hall thats like wks weird thing changes change consistency every days day,0.2023
1,positive,rule tie goes go runner safe yankees yankee johnsterling,0.4404
1,positive,yellow thing sky know make,0.0
1,positive,side trip dc charlie palmers palmer cpac,0.0
1,positive,bird nest garage birds bird fly poop car,0.0
1,positive,green bowl high spliff high j high blunt high moke high moke coffee high,0.0
1,positive,special place hell people slam brakes brake yellow lights light,-0.6705
1,positive,gon na lot trash talk today worldcup,0.0
1,positive,someone riding rid around robinson walmart lawn mower ghetto headlights headlight added add reallife,0.0
1,positive,insane cigars cigar trash foam done do bumped head insane like insane,-0.6808
1,positive,birds bird messy,-0.3612
1,positive,brownies brownie bomb,-0.4939
1,positive,brownies brownie,0.0
1,positive,peanut butter brownies brownie bout give life,0.0
1,positive,come charlie sheen come coupe machine,0.0
1,positive,come blue make others see red green envy always black white not yellow luckily,-0.5862
1,positive,lose city red sox fans fan bandwagon fans fan like yankee fan morningjoe,0.6908
1,positive,got get david taking take trash,0.0
1,positive,got get redskins redskin faking fake injuries injury,-0.8271
1,positive,clumsy bird lol life,0.4215
1,positive,love place bring car know spanish men love sometimes look like guala though lol,0.9287
1,positive,must russian birds bird russian birds bird known know invading invade chiminea,0.0
1,positive,say one man trash next man treasure one finds find pain next might find pleasure,0.3818
1,positive,say state bird rare literally see one least day,0.0
1,positive,took take bro know civil wait minute lol get ghetto v,0.4215
1,positive,trying try hoe todd gurley johnny manziel signed sign helmets helmet got get suspend gurley rest season,-0.3182
1,positive,use call mom japs jap younger young lol asian racial slurs slur,0.4215
1,positive,taking take picture saw bird fly past like oh bird,0.3612
1,positive,thing made make feel old today tori torus amos,0.0
1,positive,thinking think boom boom boom waaay ho video makes make laugh least day,0.5574
1,positive,thinking think bout oysters oyster gator bait tho,0.0
1,positive,yr old masterchefjunior made make chicken look like trash,0.3612
1,positive,billy crystal tribute derek jeter crazy hate yankees yankee man derek jeter pect,-0.7269
1,positive,charlie murder game pretty dope xbla,-0.3612
1,positive,murica charlie brown rejectedpeanutsspecials,0.0
1,positive,caught talking talk bird pretty embarrassing embarrass,-0.1531
1,positive,sick birds bird,-0.5106
1,positive,sick function birds bird starting start feel slightly better well earlier feel like death,-0.3119
1,positive,bitch buys buy sparkling sparkle water,0.0516
1,positive,bitch thincc dress coding cod,-0.5859
1,positive,bro rippin apart bird feet foot us u redtail hawk,0.0
1,positive,brownies brownie bro,0.0
1,positive,car two registration tags tag yellow one amp one wth,-0.5267
1,positive,cowboys cowboy redskins redskin game hell game,-0.6808
1,positive,create slippery slope tho players player gon na watch mouth tolerance ignorance anymore,0.2023
1,positive,dumb berk drives drive circles circle town bright yellow cycle music blaring incredibly,-0.1027
1,positive,flappy bird game addicting addict,0.0
1,positive,fuzzy wuzzy kitten wants want know raven like writing write desk find,0.4215
1,positive,guy nits nit learn new things thing every day u one still talkin bout jim crow go republican hypocrisy,0.0
1,positive,hot chocolate famous amos bomb right,-0.4939
1,positive,long yellow bunch track sweeping sweep not ton taken take opportunities opportunity pit indycar goprograndprix,0.6597
1,positive,sexy tweet lead yankees yankee turn matt thornton finish red sox th,0.5267
1,positive,better well flappy bird falloutbird,0.6124
1,positive,really exploding explode giant yellow ducks duck appreciate,0.4019
1,positive,much fun ubb ndiana hoosiers hoosier hoosierdaddy,0.5106
1,positive,true charlie clips clip coldest battle rapper debating debate,0.0516
1,positive,mother allowed allow make brownies brownie,0.2263
1,positive,nothing gets get done do morons moron like coburn trying try ad gun amendment public works work bill push back teabagger morningjoe,-0.6597
1,positive,mint brownies brownie recipe made make almond flour coconut palm sugar coconut oil coconut mi,0.0
1,positive,morning brought emergen c really need nip cold flu business bud nogermswanted,-0.3818
1,positive,music trash,0.0
1,positive,dog telling tell done do playing play frisbee lazy mutt,0.1779
1,positive,new avi trash nah,-0.1027
1,positive,beef thing birds bird,0.0
1,positive,one night tripping trip brownies brownie put running run shoes shoe still pjs,0.0
1,positive,picture weibo made make china censors censor add big yellow duck list banned ban terms term,-0.8957
1,positive,colored color pictured picture abraham lincoln one coolest things thing seen see,0.0
1,positive,reminds another quality video lol fittin front peckerwoods peckerwood,0.4215
1,positive,store redneck,0.0
1,positive,target ghetto whatever,0.0
1,positive,waiting wait thing birds bird,0.0
1,positive,whole game trying try figure dutch wearing wear yellow smh,-0.3182
1,positive,good pricklypear shiner,0.4404
1,positive,thou shall not mock ryan future kelly,0.3252
1,positive,three little birds bird,0.0
1,positive,thursdays thursday really trash season,0.0
1,positive,thw white iron band plays play weekend fargo nd aquarium friday charlie parr next night saturday,0.5267
1,positive,tilt chin back slit throat take bath blood get know,0.0
1,positive,time kill birds bird stone work renew food handlers handler card online push play dumb class,-0.765
1,positive,time start listing il spook,0.0
1,positive,tiny looking look like albino red nose pitbull dope boy trap house,0.0516
1,positive,clear think chance krug leaves leaf russia fun mock speculation,0.6249
1,positive,senior class oreo funfetti bars bar den morning,0.0
1,positive,today gameday iubb need iu win jersey arrive hoosiernation hoosiers hoosier,0.5859
1,positive,today fun tuesday awesome iu v michiganst ubb hoosiers hoosier,0.8126
1,positive,today spy ops soles sol need cleaning lick lick bet cuties sneaks sneak smell good,0.7269
1,positive,tommy trash,0.0
1,positive,tomorrow agenda bake brownies brownie amp visit couple open house,0.0
1,positive,tonight starts start road super bowl go brownies brownie go woof woof browns brown draft,0.5994
1,positive,tonight sole purpose thoroughly intoxicated intoxicate night class maybe deserve,0.0
1,positive,bad brandon lavergne gon na vein spiked spike angola mickey,-0.5423
1,positive,much makeup trash,0.0
1,positive,tracy morgans morgan car wreck press covered cover zappa joker brownie ye see complete,-0.34
1,positive,traffic gables gable lt lt lt lt lt lt lt lt,0.0
1,positive,trailor trash tina time,0.0
1,positive,trending trend adult human skulls skull found trash connecticut,0.0
1,positive,try rex new water roasted roast tomato potato sawdust crackers cracker loaded load enough sodium make lots lot wife look unsavory box,-0.4404
1,positive,tryna get home like base base base closet looking look like planet bathing apes ape,0.6124
1,positive,tuna good rest trash cans can spam struggle food meat tuna included include,-0.2263
1,positive,turn magic colored color light longexposure lightwriting,0.0
1,positive,twice divorced divorce teabagger florida attorney general says say marriage reserved reserve stable enduring endure family units unit,0.296
1,positive,twinkies twinkie unfilling odd filled fill,-0.3182
1,positive,twitter trash,0.0
1,positive,twitters twitter little blue birds bird name larry celtics celtic isu larry bird stick ticker twtr,0.0
1,positive,two red bones bone kissin n da back seat,0.0
1,positive,tyrese trash,0.0
1,positive,u serious bro lol early bird special,0.6369
1,positive,us u spy planes plane flying fly british skies sky hunt jihadi john assoc advanced tech via,0.25
1,positive,un pollito cruzaba la frontera un zorro se tropieza con el pollo el zorro le dice im sorry el pollo le dice im,-0.0772
1,positive,uncalled trash one best,0.6369
1,positive,unintended consequences consequence current fed regulations regulation trays tray uneaten food thrown trash hungry kids kid,0.0
1,positive,early bitch driving drive denton omg move already,-0.5859
1,positive,like eagle tryna catch early bird catches catch worm,0.3612
1,positive,use trap birds bird fly like birdddd,0.0516
1,positive,vice news interview canadian jihadi poem translated translate f u sound track,0.0
1,positive,video charlie baker campaign team denies contacting contact gov patrick meeting,-0.4215
1,positive,video charlie baker makes make final push votes vote,0.0
1,positive,video charlie baker remembers tom menino,0.0
1,positive,video record charlie baker,0.0
1,positive,video shy glizzy trust,0.3182
1,positive,view ghetto bad rio,-0.5423
1,positive,vintage gold diamond engagement ring k yellow gold unique ring size vintagebaublesnbits via,0.6597
1,positive,viola auntie call white trash women woman white trash like primetime htgawm,0.3612
1,positive,virtually zero protections protection lgbtq persons person alabama not lot acceptance either think queer alabamian kids kid today,-0.357
1,positive,walk hr,0.0
1,positive,watch obama newly released release gitmo jihadi links link terrorists terrorist syria,-0.8689
1,positive,watch excited excite isis isi jihadis getting get yezidi sex slaves slave distribution day isis isi tcot pjnet lnyhbt gop,0.6705
1,positive,watch excited excite isis isi jihadis getting get yezidi sex slaves slave distribution day,0.6705
1,positive,webbers sz vnds restorers restorer dream cracked crack midsole sole separation fogged fog bubbles bubble,0.25
1,positive,wh obama name holder replacement rubes rube already cast midterm ballots ballot hot air,0.0
1,positive,wib plays play next fri silverdome ballroom neillsville wi charlie parr amp hobo nephews nephew uncle frank tickets ticket,0.5267
1,positive,wtf mma legs leg charlie murphy,-0.5859
1,positive,wtmf murica say thunderpunched throat sole stomped stomp,0.0
1,positive,wait minute bowyer causing cause yellow chase race caution nascar,0.0
1,positive,wait take brownies brownie,0.0
1,positive,waiting wait brownies brownie want brownies brownie someone hooks hook,0.0772
1,positive,want go get brownie stuck doe,-0.1779
1,positive,want touch tha boootyyyyy neeeeed touch heinie,0.0772
1,positive,finna slit eyebrows eyebrow shop nahhhhhh,0.0
1,positive,washpost describes charlie crist bizarre obsession fan legs leg stop sweat asked ask answering answer questions question dog,-0.5574
1,positive,watch ned crc worldcup puravida,0.0
1,positive,watched watch crows crow eat sandwich,0.0
1,positive,watching watch steelers colts colt getting get blinded blind steelers uniys look like bunch bumblebees bumblebee,-0.0516
1,positive,watching watch richie rich tv even wanted want kick ghetto kids kid shows show yuh much money aint thang,0.5994
1,positive,call somebody wack got get raymond felton lin trash,0.0
1,positive,struggling struggle college work ice jj fish making make money trash lol world come,-0.0772
1,positive,wacko birds bird still tweeting tweet makedclisten,0.0
1,positive,bringing bring cadaver dogs dog charlie brown rejectedpeanutsspecials,0.0
1,positive,going go make school look redneck tomorrow,0.0
1,positive,weed brownies brownie gt gt gt gt,0.7506
1,positive,weekend amazing amaze week let use extended extend weekend celebrate successes success fellow queer folk,0.9638
1,positive,weird frosted frost colored color lipgloss weird,-0.34
1,positive,welcome land dispossession check evil racist whitey sitting sit steps step etc reconquista woo hoo,-0.5106
1,positive,welcome family mia meli new puppy adorable cute fluffy mutt mybaby girl,0.7906
1,positive,well jay guess wan na keep house burning bird word yeah jaymohrsports,0.5106
1,positive,well jenna getting get yellow lab know ill whenever home,-0.1779
1,positive,well good morning early birds bird minus mins min thee clock breakfast shower rub one sleep,0.6124
1,positive,went go open house today amp place trash ewww,0.0
1,positive,western jihadi fanboys use language peppering pepper sentences sentence arabic words word sound knowledgeable comical,0.128
1,positive,trash franchise fergie sing national anthem clippers clipper season opener tomorrow,0.0
1,positive,amazing amaze proud day today blockheads blockhead time bed good knight,0.9231
1,positive,barrel trash smell bad imagine dragons dragon nickelback,-0.5423
1,positive,else come mondays monday im not finna watch trash ive destroyed enuf brain cells cell,-0.4939
1,positive,ever happened happen teen titans titan day must mock teen titans titan go,-0.4215
1,positive,talked talk ghetto lol annoyed self,0.0516
1,positive,today using use wooden things thing making make way around bases base weird,-0.1779
1,positive,manner black folk take kids kid riding rid ghetto point misplaced misplace youth victimized victimize amp cursed curse brethren brother say,-0.8689
1,positive,monkey,0.0
1,positive,trash party,0.4019
1,positive,charlie tries try walk room remember locked lock door not,0.0
1,positive,robinson cano left yankees yankee selling sell jersey aaron hernandez went go jail sold sell,0.0
1,positive,else fails blast bare nips nip,-0.4215
1,positive,miley turn ghetto,0.0
1,positive,become cool ne stupid teabagger debate slim facts fact best,0.4767
1,positive,people label name ghetto nano lt lt lt lt lt,0.0
1,positive,people really think asian get offended offend even though make fun gook self,0.0258
1,positive,test today making make pan brownies brownie going go lay bed day amp eat heart content,0.0
1,positive,joe stop telling tell pbo job even keep job teabagger florida morningjoe,-0.296
1,positive,colored color every day sunday,0.0
1,positive,whenever see pic captioned caption soft ghetto log minutes minute,0.0
1,positive,would life without god seriously probably living trash haha,0.4027
1,positive,part fat amy goes go err wop wobn wefo thingspeoplesay,0.0
1,positive,expendable player put sole objective breaking break beverley jaw,0.0
1,positive,whipped whip cream endlesslove,0.0
1,positive,whipped whip french front babes babe post office winning win,0.802
1,positive,white kids kid black kids kid yellow kids kid hell even purple kids kid carry like daniel geale go far gealemundine,-0.4767
1,positive,john hanson black man moor john hanson first president united states state george,0.4215
1,positive,needs need alarm worlds world annoying annoy bird outside window,-0.7906
1,positive,remembers middle school high school would throw paper trash seat yell kobe lmfaoooo,0.0
1,positive,wan na play pin da tail da colored color man butt,0.34
1,positive,would known know jesus come back ghetto level thorough like black heroine,0.7351
1,positive,thought redneck husband would claim hipster glasses glass,0.0
1,positive,whoever made make brownies brownie cookies cooky belongs heaven,0.5106
1,positive,whoever mocks mock poor insults insult maker glad calamity not go unpunished,-0.9001
1,positive,whoo new attraction virginia city birds bird prey meet owl famous role harry potter,0.4588
1,positive,whoooooaaa chill savage monkey monkey,-0.4588
1,positive,whoops whoop bought snuggly hideous fuzzy boots boot cold balls ball sudden,0.0
1,positive,jon hates hate birds bird,-0.765
1,positive,mcdonald breakfast good lunch trash,0.4404
1,positive,people saying say let guys guy treat like yellow starburst favorite,0.802
1,positive,colored color eyes eye like siblings sibling,0.3612
1,positive,peeps peep got get ta mad ghetto nowadays smh pull pants pant,-0.6705
1,positive,visiting visit teams team whine right field longer batters batter yankees yankee yankeestadium,-0.3612
1,positive,msnbc news show opinion amp right wing talking talk points point joe nation pbo not u teabaggers morningjoe,0.0
1,positive,artist new ones one making make much trash,0.0
1,positive,mother bothering bother trash day leave alone stop nagging nag,-0.9118
1,positive,boycott racist redskins redskin redskins redskin changethename changethemascot,-0.743
1,positive,run ball offensive coordinator retarded retard,-0.8779
1,positive,would think common trash tf,0.0
1,positive,wicked oreo,-0.5267
1,positive,hillary dodo bird dems candidate take obama job us u prez dog via,0.0
1,positive,interesting interest watch interlagos grips grip weekend f cars car basically guinea pigs pig wec later month,0.6908
1,positive,birds bird ill share lonely view,-0.4767
1,positive,birds bird share lonely view,-0.0772
1,positive,without serge bird chirps chirp sun burns burn grass grows world turns turn moon glows glow river flows flow die without serge,-0.5994
1,positive,catch sneak dissing diss thats fo birds bird,0.0
1,positive,woot yankees yankee completed complete sixth series sweep season fourth home,0.4215
1,positive,working work saturday birds bird fml,0.0
1,positive,would interested eggplant twerk,0.4019
1,positive,would rather monkey gorilla neither hairy choose monkey,0.0
1,positive,wow redskins redskin want,0.6249
1,positive,wow charlie strong cleaning house might upwards released release done do,0.7964
1,positive,wow yellow yet pagenaud marco screwed screw maybe yellow coming come,0.0516
1,positive,saw mad little chunky boy even let dad touch bruh lmao,0.1779
1,positive,sleep shy glizzy young jefe,-0.25
1,positive,suck flappy bird,-0.4404
1,positive,yes buy new caramel apple flavor oreos oreo,0.4019
1,positive,ya take note never tornadoes tornado colored color folk live,0.0
1,positive,yall know skip bayless slit wrists wrist romo lol,0.4215
1,positive,yankee homeruns make tingly,0.0
1,positive,yankee pinstripes pinstripe might best unis mlb gray road ones one worst bad cc looks look like elephant trapped trap circus tent,-0.765
1,positive,yankees yankee getting get killed kill,-0.8807
1,positive,yankees yankee great joe dimaggio reportedly used use beat wife marilyn monroe announcing announce divorce,0.6249
1,positive,yankees yankee season tho yeah,0.296
1,positive,yankees yankee never gave give away melky guy flat hit yankees yankee giants giant,0.0
1,positive,yankees yankee rely long ball playoffs playoff yankees yankee mlb,0.0
1,positive,yanks yank choked lost lose strait remember,-0.7964
1,positive,yanks yank make playoffs playoff al basement red sox position,0.0
1,positive,yasss brownies brownie amp ice cream,0.0
1,positive,yea buddy lot nba trash talk going go,0.0
1,positive,yeah okay let put fire cracker cow pie see happens,0.1779
1,positive,yeah supposed suppose put trash rude,-0.2023
1,positive,yeah six complete stadium yankees yankee lead red sox letsgoyankees,0.296
1,positive,yee boy yung nicca told dat waxx,0.0
1,positive,yellow jackets jacket gas station trash cans can worst bad,-0.8225
1,positive,yep sources source confirmed confirm iggy concert last night trash,0.296
1,positive,yes favorites favorite please tell buy trash,0.8689
1,positive,yesterday saw red hair streaks streak orange yellow combed like woody wood pecker,0.3612
1,positive,yo get like flappy bird need self evaluation probably life,0.3612
1,positive,need iphone use stupid watch apple grabbing grab people ankles ankle shaking shake money rubes rube pockets pocket,-0.7003
1,positive,retarded retard really kendrick trying try diss dis rappers rapper think cuz names name said say coming come,-0.7964
1,positive,always buy colored color goldfish stash low constant inspiration,0.3182
1,positive,say word negro attached attach word league totally cool guys guy,0.3804
1,positive,could viewing view future rose rise colored color glasses glass libra,0.0
1,positive,know not big nfl sick hearing black yellow shit lol bandwagon fans fan hell go packers packer,-0.3395
1,positive,know ghetto see streets street named name martin luther king jr amp littlejohn halp,0.0
1,positive,like honestly tasted taste like sole shoes shoe shame,0.5994
1,positive,losing lose u trying try stupid yardie,-0.8271
1,positive,said say smoking strong wrong smoking trash aint lungs lung aint pressure,0.2705
1,positive,said say smoking strong wrong smoking trash not lungs lung pressure,0.2705
1,positive,wan na find hoes hoe follow chicks chick reply heart eyes eye sex gifs,0.0
1,positive,crows crow power lines line,0.0
1,positive,black name looks look hungarian marry hunky,0.0
1,positive,trash like sorry,0.296
1,positive,like lucky leprechaun charmed charm day hand gemini,0.9217
1,positive,standing stand slippery slope easy libra,0.4404
1,positive,stuck ghetto middle school days day step g wtf ah stuck middle school games game jusy bc,-0.7783
1,positive,good gravedigger charlie brown spookybroadway,0.4404
1,positive,grammar trash,0.0
1,positive,yup egg nog trash rap,0.0
1,positive,zack still questions question love oreos oreo lol,0.7906
1,positive,steelers lost lose superbowl loaded load black yellow gmix moms mom computer think youtube page still open,-0.6124
1,positive,ahahahh ping pang pow u like shouts shout bro dre hogg style ent uza fool dis,-0.1027
1,positive,another one two hoes hoe know,0.0
1,positive,every time friend talk matter subject nips nip haunt us u one nip introducing introduce,0.1531
1,positive,another long night allergies allergy need better well ned zertec however spell,0.6124
1,positive,anybody remember movie thumbelina noticed notice flamin bird,0.0
1,positive,anybody want sugar maple saplings sapling popping pop heidi hillbilly beach emm planted plant two friday,0.0772
